Time (min),Temp output (°C),Temp input (°C)
4.209999999999955,41.99931578149772,42.473
4.2199999999999545,42.00164479929885,42.473
4.229999999999954,42.00396236574968,42.473
4.239999999999954,42.00626853715438,42.473
4.249999999999954,42.00856336954028,42.473
4.259999999999954,42.01084691865926,42.473
4.269999999999953,42.01311923998905,42.473
4.279999999999953,42.01538038873462,42.473
4.289999999999953,42.017630419829494,42.473
4.299999999999953,42.01986938793711,42.473
4.3099999999999525,42.02209734745214,42.473
4.319999999999952,42.02431435250179,42.473
4.329999999999952,42.026520456947146,42.473
4.339999999999952,42.02871571438447,42.473
4.349999999999952,42.03090017814649,42.473
4.3599999999999515,42.033073901303716,42.473
4.369999999999951,42.03523693666572,42.473
4.379999999999951,42.03738933678242,42.473
4.389999999999951,42.03953115394534,42.473
4.399999999999951,42.04166244018892,42.473
4.40999999999995,42.04378324729174,42.473
4.41999999999995,42.045893626777804,42.473
4.42999999999995,42.04799362991778,42.473
4.43999999999995,42.05008330773023,42.473
4.4499999999999496,42.0521627109829,42.473
4.459999999999949,42.05423189019389,42.473
4.469999999999949,42.05629089563293,42.473
4.479999999999949,42.05833977732257,42.473
4.489999999999949,42.06037858503943,42.473
4.4999999999999485,42.06240736831536,42.473
4.509999999999948,42.064426176438694,42.473
4.519999999999948,42.066435058455404,42.473
4.529999999999948,42.06843406317033,42.473
4.539999999999948,42.07042323914834,42.473
4.549999999999947,42.072402634715516,42.473
4.559999999999947,42.07437229796033,42.473
4.569999999999947,42.07633227673482,42.473
4.579999999999947,42.07828261865573,42.473
4.589999999999947,42.08022337110569,42.473
4.599999999999946,42.082154581234356,42.473
4.609999999999946,42.08407629595956,42.473
4.619999999999946,42.085988561968456,42.473
4.629999999999946,42.087891425718624,42.473
4.6399999999999455,42.08978493343924,42.473
4.649999999999945,42.09166913113217,42.473
4.659999999999945,42.0935440645731,42.473
4.669999999999945,42.095409779312654,42.473
4.679999999999945,42.09726632067748,42.473
4.689999999999944,42.099113733771354,42.473
4.699999999999944,42.10095206347631,42.473
4.709999999999944,42.1027813544537,42.473
4.719999999999944,42.10460165114526,42.473
4.729999999999944,42.10641299777425,42.473
4.739999999999943,42.10821543834646,42.473
4.749999999999943,42.11000901665134,42.473
4.759999999999943,42.111793776263006,42.473
4.769999999999943,42.11356976054135,42.473
4.7799999999999425,42.11533701263307,42.473
4.789999999999942,42.11709557547271,42.473
4.799999999999942,42.118845491783716,42.473
4.809999999999942,42.12058680407947,42.473
4.819999999999942,42.12231955466434,42.473
4.8299999999999415,42.124043785634655,42.473
4.839999999999941,42.125759538879805,42.473
4.849999999999941,42.12746685608319,42.473
4.859999999999941,42.12916577872327,42.473
4.869999999999941,42.13085634807456,42.473
4.87999999999994,42.13253860520864,42.473
4.88999999999994,42.13421259099515,42.473
4.89999999999994,42.13587834610277,42.473
4.90999999999994,42.137535911000235,42.473
4.9199999999999395,42.13918532595729,42.473
4.929999999999939,42.14082663104569,42.473
4.939999999999939,42.142459866140165,42.473
4.949999999999939,42.144085070919374,42.473
4.959999999999939,42.1457022848669,42.473
4.9699999999999385,42.14731154727219,42.473
4.979999999999938,42.1489128972315,42.473
4.989999999999938,42.15050637364887,42.473
4.999999999999938,42.152092015237045,42.473
5.009999999999938,42.15366986051844,42.473
5.019999999999937,42.15523994782606,42.473
5.029999999999937,42.15680231530442,42.473
5.039999999999937,42.15835700091049,42.473
5.049999999999937,42.15990404241463,42.473
5.0599999999999365,42.16144347740147,42.473
5.069999999999936,42.16297534327085,42.473
5.079999999999936,42.16449967723873,42.473
5.089999999999936,42.16601651633807,42.473
5.099999999999936,42.16752589741976,42.473
5.1099999999999355,42.16902785715349,42.473
5.119999999999935,42.170522432028655,42.473
5.129999999999935,42.17200965835524,42.473
5.139999999999935,42.173489572264714,42.473
5.149999999999935,42.17496220971087,42.473
5.159999999999934,42.17642760647073,42.473
5.169999999999934,42.177885798145425,42.473
5.179999999999934,42.17933682016102,42.473
5.189999999999934,42.1807807077694,42.473
